4720.00 0.015733 1.000124
4740.00 0.015800 1.000125
4760.00 0.015867 1.000126
4780.00 0.015933 1.000127
4800.00 0.016000 1.000128
4820.00 0.016067 1.000129
4840.00 0.016133 1.000130
4860.00 0.016200 1.000131
4880.00 0.016267 1.000132
4900.00 0.016333 1.000133
4920.00 0.016400 1.000135
4940.00 0.016467 1.000136
4960.00 0.016533 1.000137
4980.00 0.016600 1.000138
5000.00 0.016667 1.000139
5020.00 0.016733 1.000140
5040.00 0.016800 1.000141
5060.00 0.016867 1.000142
5080.00 0.016933 1.000143
5100.00 0.017000 1.000145
5120.00 0.017067 1.000146
5140.00 0.017133 1.000147
5160.00 0.017200 1.000148
5180.00 0.017267 1.000149
5200.00 0.017333 1.000150
5220.00 0.017400 1.000151
5240.00 0.017467 1.000153
5260.00 0.017533 1.000154
5280.00 0.017600 1.000155
5300.00 0.017667 1.000156
5320.00 0.017733 1.000157
5340.00 0.017800 1.000158
5360.00 0.017867 1.000160
5380.00 0.017933 1.000161
5400.00 0.018000 1.000162
5420.00 0.018067 1.000163
5440.00 0.018133 1.000164
5460.00 0.018200 1.000166
5480.00 0.018267 1.000167
5500.00 0.018333 1.000168
5520.00 0.018400 1.000169
5540.00 0.018467 1.000171
5560.00 0.018533 1.000172
5580.00 0.018600 1.000173
5600.00 0.018667 1.000174
5620.00 0.018733 1.000176
5640.00 0.018800 1.000177
5660.00 0.018867 1.000178
5680.00 0.018933 1.000179
5700.00 0.019000 1.000181
5720.00 0.019067 1.000182
5740.00 0.019133 1.000183
5760.00 0.019200 1.000184
5780.00 0.019267 1.000186
5800.00 0.019333 1.000187
5820.00 0.019400 1.000188
5840.00 0.019467 1.000190
5860.00 0.019533 1.000191
5880.00 0.019600 1.000192
5900.00 0.019667 1.000193
5920.00 0.019733 1.000195
5940.00 0.019800 1.000196
5960.00 0.019867 1.000197
5980.00 0.019933 1.000199
6000.00 0.020000 1.000200
6020.00 0.020067 1.000201
6040.00 0.020133 1.000203
6060.00 0.020200 1.000204
6080.00 0.020267 1.000205
6100.00 0.020333 1.000207
6120.00 0.020400 1.000208
6140.00 0.020467 1.000210
6160.00 0.020533 1.000211
6180.00 0.020600 1.000212
6200.00 0.020667 1.000214
6220.00 0.020733 1.000215
6240.00 0.020800 1.000216
6260.00 0.020867 1.000218
6280.00 0.020933 1.000219
6300.00 0.021000 1.000221
6320.00 0.021067 1.000222
6340.00 0.021133 1.000223
6360.00 0.021200 1.000225
6380.00 0.021267 1.000226
6400.00 0.021333 1.000228
6420.00 0.021400 1.000229
6440.00 0.021467 1.000230
6460.00 0.021533 1.000232
6480.00 0.021600 1.000233
6500.00 0.021667 1.000235
6520.00 0.021733 1.000236
6540.00 0.021800 1.000238
6560.00 0.021867 1.000239
6580.00 0.021933 1.000241
6600.00 0.022000 1.000242
6620.00 0.022067 1.000244
6640.00 0.022133 1.000245
6660.00 0.022200 1.000247
6680.00 0.022267 1.000248
6700.00 0.022333 1.000249
6720.00 0.022400 1.000251
6740.00 0.022467 1.000252
6760.00 0.022533 1.000254
6780.00 0.022600 1.000255
6800.00 0.022667 1.000257
6820.00 0.022733 1.000259
6840.00 0.022800 1.000260
6860.00 0.022867 1.000262
6880.00 0.022933 1.000263
6900.00 0.023000 1.000265
6920.00 0.023067 1.000266
6940.00 0.023133 1.000268
6960.00 0.023200 1.000269
6980.00 0.023267 1.000271
7000.00 0.023333 1.000272
7020.00 0.023400 1.000274
7040.00 0.023467 1.000275
7060.00 0.023533 1.000277
7080.00 0.023600 1.000279
7100.00 0.023667 1.000280
7120.00 0.023733 1.000282
7140.00 0.023800 1.000283
7160.00 0.023867 1.000285
7180.00 0.023933 1.000287
7200.00 0.024000 1.000288
7220.00 0.024067 1.000290
7240.00 0.024133 1.000291
7260.00 0.024200 1.000293
7280.00 0.024267 1.000295
7300.00 0.024333 1.000296
7320.00 0.024400 1.000298
7340.00 0.024467 1.000299
7360.00 0.024533 1.000301
7380.00 0.024600 1.000303
7400.00 0.024667 1.000304
7420.00 0.024733 1.000306
7440.00 0.024800 1.000308
7460.00 0.024867 1.000309
7480.00 0.024933 1.000311
7500.00 0.025000 1.000313
7520.00 0.025067 1.000314
7540.00 0.025133 1.000316
7560.00 0.025200 1.000318
7580.00 0.025267 1.000319
7600.00 0.025333 1.000321
7620.00 0.025400 1.000323
7640.00 0.025467 1.000324
7660.00 0.025533 1.000326
7680.00 0.025600 1.000328
7700.00 0.025667 1.000330
7720.00 0.025733 1.000331
7740.00 0.025800 1.000333
7760.00 0.025867 1.000335
7780.00 0.025933 1.000336
7800.00 0.026000 1.000338
7820.00 0.026067 1.000340
7840.00 0.026133 1.000342
7860.00 0.026200 1.000343
7880.00 0.026267 1.000345
7900.00 0.026333 1.000347
7920.00 0.026400 1.000349
7940.00 0.026467 1.000350
7960.00 0.026533 1.000352
7980.00 0.026600 1.000354
8000.00 0.026667 1.000356
8020.00 0.026733 1.000358
8040.00 0.026800 1.000359
8060.00 0.026867 1.000361
8080.00 0.026933 1.000363
8100.00 0.027000 1.000365
8120.00 0.027067 1.000367
8140.00 0.027133 1.000368
8160.00 0.027200 1.000370
8180.00 0.027267 1.000372
8200.00 0.027333 1.000374
8220.00 0.027400 1.000376
8240.00 0.027467 1.000377
8260.00 0.027533 1.000379
8280.00 0.027600 1.000381
8300.00 0.027667 1.000383
8320.00 0.027733 1.000385
8340.00 0.027800 1.000387
8360.00 0.027867 1.000389
8380.00 0.027933 1.000390
8400.00 0.028000 1.000392
8420.00 0.028067 1.000394
8440.00 0.028133 1.000396
8460.00 0.028200 1.000398
8480.00 0.028267 1.000400
8500.00 0.028333 1.000402
8520.00 0.028400 1.000404
8540.00 0.028467 1.000405
8560.00 0.028533 1.000407
8580.00 0.028600 1.000409
8600.00 0.028667 1.000411
8620.00 0.028733 1.000413
8640.00 0.028800 1.000415
8660.00 0.028867 1.000417
8680.00 0.028933 1.000419
8700.00 0.029000 1.000421
8720.00 0.029067 1.000423
8740.00 0.029133 1.000425
8760.00 0.029200 1.000427
8780.00 0.029267 1.000429
8800.00 0.029333 1.000431
8820.00 0.029400 1.000432
8840.00 0.029467 1.000434
8860.00 0.029533 1.000436
8880.00 0.029600 1.000438
8900.00 0.029667 1.000440
8920.00 0.029733 1.000442
8940.00 0.029800 1.000444
8960.00 0.029867 1.000446
8980.00 0.029933 1.000448
9000.00 0.030000 1.000450
9020.00 0.030067 1.000452
9040.00 0.030133 1.000454
9060.00 0.030200 1.000456
9080.00 0.030267 1.000458
9100.00 0.030333 1.000460
9120.00 0.030400 1.000462
9140.00 0.030467 1.000464
9160.00 0.030533 1.000466
9180.00 0.030600 1.000469
9200.00 0.030667 1.000471
9220.00 0.030733 1.000473
9240.00 0.030800 1.000475
9260.00 0.030867 1.000477
9280.00 0.030933 1.000479
9300.00 0.031000 1.000481
9320.00 0.031067 1.000483
9340.00 0.031133 1.000485
9360.00 0.031200 1.000487
9380.00 0.031267 1.000489
9400.00 0.031333 1.000491
9420.00 0.031400 1.000493
9440.00 0.031467 1.000495
9460.00 0.031533 1.000498
9480.00 0.031600 1.000500
9500.00 0.031667 1.000502
9520.00 0.031733 1.000504
9540.00 0.031800 1.000506
9560.00 0.031867 1.000508
9580.00 0.031933 1.000510
9600.00 0.032000 1.000512
9620.00 0.032067 1.000515
9640.00 0.032133 1.000517
9660.00 0.032200 1.000519
9680.00 0.032267 1.000521
9700.00 0.032333 1.000523
9720.00 0.032400 1.000525
9740.00 0.032467 1.000527
9760.00 0.032533 1.000530
9780.00 0.032600 1.000532
9800.00 0.032667 1.000534
9820.00 0.032733 1.000536
9840.00 0.032800 1.000538
9860.00 0.032867 1.000541
9880.00 0.032933 1.000543
9900.00 0.033000 1.000545
9920.00 0.033067 1.000547
9940.00 0.033133 1.000549
9960.00 0.033200 1.000552
9980.00 0.033267 1.000554
10000.00 0.033333 1.000556
10020.00 0.033400 1.000558
10040.00 0.033467 1.000560
10060.00 0.033533 1.000563
10080.00 0.033600 1.000565
10100.00 0.033667 1.000567
10120.00 0.033733 1.000569
10140.00 0.033800 1.000572
10160.00 0.033867 1.000574
10180.00 0.033933 1.000576
10200.00 0.034000 1.000579
10220.00 0.034067 1.000581
10240.00 0.034133 1.000583
10260.00 0.034200 1.000585
10280.00 0.034267 1.000588
10300.00 0.034333 1.000590
10320.00 0.034400 1.000592
10340.00 0.034467 1.000595
10360.00 0.034533 1.000597
10380.00 0.034600 1.000599
10400.00 0.034667 1.000601
10420.00 0.034733 1.000604
10440.00 0.034800 1.000606
10460.00 0.034867 1.000608
10480.00 0.034933 1.000611
10500.00 0.035000 1.000613
10520.00 0.035067 1.000615
10540.00 0.035133 1.000618
10560.00 0.035200 1.000620
10580.00 0.035267 1.000622
10600.00 0.035333 1.000625
10620.00 0.035400 1.000627
10640.00 0.035467 1.000630
10660.00 0.035533 1.000632
10680.00 0.035600 1.000634
10700.00 0.035667 1.000637
10720.00 0.035733 1.000639
10740.00 0.035800 1.000641
10760.00 0.035867 1.000644
10780.00 0.035933 1.000646
10800.00 0.036000 1.000649
10820.00 0.036067 1.000651
10840.00 0.036133 1.000653
10860.00 0.036200 1.000656
10880.00 0.036267 1.000658
10900.00 0.036333 1.000661
10920.00 0.036400 1.000663
10940.00 0.036467 1.000666
10960.00 0.036533 1.000668
10980.00 0.036600 1.000670
11000.00 0.036667 1.000673
11020.00 0.036733 1.000675
11040.00 0.036800 1.000678
11060.00 0.036867 1.000680
11080.00 0.036933 1.000683
11100.00 0.037000 1.000685
11120.00 0.037067 1.000688
11140.00 0.037133 1.000690
11160.00 0.037200 1.000693
11180.00 0.037267 1.000695
11200.00 0.037333 1.000698
11220.00 0.037400 1.000700
11240.00 0.037467 1.000703
11260.00 0.037533 1.000705
11280.00 0.037600 1.000708
11300.00 0.037667 1.000710
11320.00 0.037733 1.000713
11340.00 0.037800 1.000715
11360.00 0.037867 1.000718
11380.00 0.037933 1.000720
11400.00 0.038000 1.000723
11420.00 0.038067 1.000725
11440.00 0.038133 1.000728
11460.00 0.038200 1.000730
11480.00 0.038267 1.000733
11500.00 0.038333 1.000736
11520.00 0.038400 1.000738
11540.00 0.038467 1.000741
11560.00 0.038533 1.000743
11580.00 0.038600 1.000746
11600.00 0.038667 1.000748
11620.00 0.038733 1.000751
11640.00 0.038800 1.000754
11660.00 0.038867 1.000756
11680.00 0.038933 1.000759
11700.00 0.039000 1.000761
11720.00 0.039067 1.000764
11740.00 0.039133 1.000767
11760.00 0.039200 1.000769
11780.00 0.039267 1.000772
11800.00 0.039333 1.000774
11820.00 0.039400 1.000777
11840.00 0.039467 1.000780
11860.00 0.039533 1.000782
11880.00 0.039600 1.000785
11900.00 0.039667 1.000788
11920.00 0.039733 1.000790
11940.00 0.039800 1.000793
11960.00 0.039867 1.000796
11980.00 0.039933 1.000798
12000.00 0.040000 1.000801
12020.00 0.040067 1.000804
12040.00 0.040133 1.000806
12060.00 0.040200 1.000809
12080.00 0.040267 1.000812
12100.00 0.040333 1.000814
12120.00 0.040400 1.000817
12140.00 0.040467 1.000820
12160.00 0.040533 1.000822
12180.00 0.040600 1.000825
12200.00 0.040667 1.000828
12220.00 0.040733 1.000831
12240.00 0.040800 1.000833
12260.00 0.040867 1.000836
12280.00 0.040933 1.000839
12300.00 0.041000 1.000842
12320.00 0.041067 1.000844
12340.00 0.041133 1.000847
12360.00 0.041200 1.000850
12380.00 0.041267 1.000853
12400.00 0.041333 1.000855
12420.00 0.041400 1.000858
12440.00 0.041467 1.000861
12460.00 0.041533 1.000864
12480.00 0.041600 1.000866
12500.00 0.041667 1.000869
12520.00 0.041733 1.000872
12540.00 0.041800 1.000875
12560.00 0.041867 1.000878
12580.00 0.041933 1.000880
12600.00 0.042000 1.000883
12620.00 0.042067 1.000886
12640.00 0.042133 1.000889
12660.00 0.042200 1.000892
12680.00 0.042267 1.000894
12700.00 0.042333 1.000897
12720.00 0.042400 1.000900
12740.00 0.042467 1.000903
12760.00 0.042533 1.000906
12780.00 0.042600 1.000909
12800.00 0.042667 1.000911
12820.00 0.042733 1.000914
12840.00 0.042800 1.000917
12860.00 0.042867 1.000920
12880.00 0.042933 1.000923
12900.00 0.043000 1.000926
12920.00 0.043067 1.000929
12940.00 0.043133 1.000932
12960.00 0.043200 1.000934
12980.00 0.043267 1.000937
13000.00 0.043333 1.000940
13020.00 0.043400 1.000943
13040.00 0.043467 1.000946
13060.00 0.043533 1.000949
13080.00 0.043600 1.000952
13100.00 0.043667 1.000955
13120.00 0.043733 1.000958
13140.00 0.043800 1.000961
13160.00 0.043867 1.000964
13180.00 0.043933 1.000966
13200.00 0.044000 1.000969
13220.00 0.044067 1.000972
13240.00 0.044133 1.000975
13260.00 0.044200 1.000978
13280.00 0.044267 1.000981
13300.00 0.044333 1.000984
13320.00 0.044400 1.000987
13340.00 0.044467 1.000990
13360.00 0.044533 1.000993
13380.00 0.044600 1.000996
13400.00 0.044667 1.000999
13420.00 0.044733 1.001002
13440.00 0.044800 1.001005
13460.00 0.044867 1.001008
13480.00 0.044933 1.001011
13500.00 0.045000 1.001014
13520.00 0.045067 1.001017
13540.00 0.045133 1.001020
13560.00 0.045200 1.001023
13580.00 0.045267 1.001026
13600.00 0.045333 1.001029
13620.00 0.045400 1.001032
13640.00 0.045467 1.001035
13660.00 0.045533 1.001038
13680.00 0.045600 1.001041
13700.00 0.045667 1.001044
13720.00 0.045733 1.001047
13740.00 0.045800 1.001050
13760.00 0.045867 1.001054
13780.00 0.045933 1.001057
13800.00 0.046000 1.001060
13820.00 0.046067 1.001063
13840.00 0.046133 1.001066
13860.00 0.046200 1.001069
13880.00 0.046267 1.001072
13900.00 0.046333 1.001075
13920.00 0.046400 1.001078
13940.00 0.046467 1.001081
13960.00 0.046533 1.001084
13980.00 0.046600 1.001088
14000.00 0.046667 1.001091
14020.00 0.046733 1.001094
14040.00 0.046800 1.001097
14060.00 0.046867 1.001100
14080.00 0.046933 1.001103
14100.00 0.047000 1.001106
14120.00 0.047067 1.001109
14140.00 0.047133 1.001113
14160.00 0.047200 1.001116
14180.00 0.047267 1.001119
14200.00 0.047333 1.001122
14220.00 0.047400 1.001125
14240.00 0.047467 1.001128
14260.00 0.047533 1.001132
14280.00 0.047600 1.001135
14300.00 0.047667 1.001138
14320.00 0.047733 1.001141
14340.00 0.047800 1.001144
14360.00 0.047867 1.001148
14380.00 0.047933 1.001151
14400.00 0.048000 1.001154
14420.00 0.048067 1.001157
14440.00 0.048133 1.001160
14460.00 0.048200 1.001164
14480.00 0.048267 1.001167
14500.00 0.048333 1.001170
14520.00 0.048400 1.001173
14540.00 0.048467 1.001177
14560.00 0.048533 1.001180
14580.00 0.048600 1.001183
14600.00 0.048667 1.001186
14620.00 0.048733 1.001190
14640.00 0.048800 1.001193
14660.00 0.048867 1.001196
14680.00 0.048933 1.001199
14700.00 0.049000 1.001203
14720.00 0.049067 1.001206
14740.00 0.049133 1.001209
14760.00 0.049200 1.001213
14780.00 0.049267 1.001216
14800.00 0.049333 1.001219
14820.00 0.049400 1.001222
14840.00 0.049467 1.001226
14860.00 0.049533 1.001229
14880.00 0.049600 1.001232
14900.00 0.049667 1.001236
14920.00 0.049733 1.001239
14940.00 0.049800 1.001242
14960.00 0.049867 1.001246
14980.00 0.049933 1.001249
15000.00 0.050000 1.001252
15020.00 0.050067 1.001256
15040.00 0.050133 1.001259
15060.00 0.050200 1.001262
15080.00 0.050267 1.001266
15100.00 0.050333 1.001269
15120.00 0.050400 1.001273
15140.00 0.050467 1.001276
15160.00 0.050533 1.001279
15180.00 0.050600 1.001283
15200.00 0.050667 1.001286
15220.00 0.050733 1.001289
15240.00 0.050800 1.001293
15260.00 0.050867 1.001296
15280.00 0.050933 1.001300
15300.00 0.051000 1.001303
15320.00 0.051067 1.001306
15340.00 0.051133 1.001310
15360.00 0.051200 1.001313
15380.00 0.051267 1.001317
15400.00 0.051333 1.001320
15420.00 0.051400 1.001324
15440.00 0.051467 1.001327
15460.00 0.051533 1.001330
15480.00 0.051600 1.001334
15500.00 0.051667 1.001337
15520.00 0.051733 1.001341
15540.00 0.051800 1.001344
15560.00 0.051867 1.001348
15580.00 0.051933 1.001351
15600.00 0.052000 1.001355
15620.00 0.052067 1.001358
15640.00 0.052133 1.001362
15660.00 0.052200 1.001365
15680.00 0.052267 1.001369
15700.00 0.052333 1.001372
15720.00 0.052400 1.001376
15740.00 0.052467 1.001379
15760.00 0.052533 1.001383
15780.00 0.052600 1.001386
15800.00 0.052667 1.001390
15820.00 0.052733 1.001393
15840.00 0.052800 1.001397
15860.00 0.052867 1.001400
15880.00 0.052933 1.001404
15900.00 0.053000 1.001407
15920.00 0.053067 1.001411
15940.00 0.053133 1.001415
15960.00 0.053200 1.001418
15980.00 0.053267 1.001422
16000.00 0.053333 1.001425
16020.00 0.053400 1.001429
16040.00 0.053467 1.001432
16060.00 0.053533 1.001436
16080.00 0.053600 1.001440
16100.00 0.053667 1.001443
16120.00 0.053733 1.001447
16140.00 0.053800 1.001450
16160.00 0.053867 1.001454
16180.00 0.053933 1.001458
16200.00 0.054000 1.001461
16220.00 0.054067 1.001465
16240.00 0.054133 1.001468
16260.00 0.054200 1.001472
16280.00 0.054267 1.001476
16300.00 0.054333 1.001479
16320.00 0.054400 1.001483
16340.00 0.054467 1.001487
16360.00 0.054533 1.001490
16380.00 0.054600 1.001494
16400.00 0.054667 1.001498
16420.00 0.054733 1.001501
16440.00 0.054800 1.001505
16460.00 0.054867 1.001509
16480.00 0.054933 1.001512
16500.00 0.055000 1.001516
16520.00 0.055067 1.001520
16540.00 0.055133 1.001523
16560.00 0.055200 1.001527
16580.00 0.055267 1.001531
16600.00 0.055333 1.001534
16620.00 0.055400 1.001538
16640.00 0.055467 1.001542
16660.00 0.055533 1.001546
16680.00 0.055600 1.001549
16700.00 0.055667 1.001553
16720.00 0.055733 1.001557
16740.00 0.055800 1.001560
16760.00 0.055867 1.001564
16780.00 0.055933 1.001568
16800.00 0.056000 1.001572
16820.00 0.056067 1.001575
16840.00 0.056133 1.001579
16860.00 0.056200 1.001583
16880.00 0.056267 1.001587
16900.00 0.056333 1.001591
16920.00 0.056400 1.001594
16940.00 0.056467 1.001598
16960.00 0.056533 1.001602
16980.00 0.056600 1.001606
17000.00 0.056667 1.001609
17020.00 0.056733 1.001613
17040.00 0.056800 1.001617
17060.00 0.056867 1.001621
17080.00 0.056933 1.001625
17100.00 0.057000 1.001628
17120.00 0.057067 1.001632
17140.00 0.057133 1.001636
17160.00 0.057200 1.001640
17180.00 0.057267 1.001644
17200.00 0.057333 1.001648
17220.00 0.057400 1.001651
17240.00 0.057467 1.001655
17260.00 0.057533 1.001659
17280.00 0.057600 1.001663
17300.00 0.057667 1.001667
17320.00 0.057733 1.001671
17340.00 0.057800 1.001675
17360.00 0.057867 1.001678
17380.00 0.057933 1.001682
17400.00 0.058000 1.001686
17420.00 0.058067 1.001690
17440.00 0.058133 1.001694
17460.00 0.058200 1.001698
17480.00 0.058267 1.001702
17500.00 0.058333 1.001706
17520.00 0.058400 1.001710
17540.00 0.058467 1.001714
17560.00 0.058533 1.001717
17580.00 0.058600 1.001721
17600.00 0.058667 1.001725
17620.00 0.058733 1.001729
17640.00 0.058800 1.001733
17660.00 0.058867 1.001737
17680.00 0.058933 1.001741
17700.00 0.059000 1.001745
17720.00 0.059067 1.001749
17740.00 0.059133 1.001753
17760.00 0.059200 1.001757
17780.00 0.059267 1.001761
17800.00 0.059333 1.001765
17820.00 0.059400 1.001769
17840.00 0.059467 1.001773
17860.00 0.059533 1.001777
17880.00 0.059600 1.001781
17900.00 0.059667 1.001785
17920.00 0.059733 1.001789
17940.00 0.059800 1.001793
17960.00 0.059867 1.001797
17980.00 0.059933 1.001801
18000.00 0.060000 1.001805
18020.00 0.060067 1.001809
18040.00 0.060133 1.001813
18060.00 0.060200 1.001817
18080.00 0.060267 1.001821
18100.00 0.060333 1.001825
18120.00 0.060400 1.001829
18140.00 0.060467 1.001833
18160.00 0.060533 1.001837
18180.00 0.060600 1.001841
18200.00 0.060667 1.001845
18220.00 0.060733 1.001849
18240.00 0.060800 1.001853
18260.00 0.060867 1.001858
18280.00 0.060933 1.001862
18300.00 0.061000 1.001866
18320.00 0.061067 1.001870
18340.00 0.061133 1.001874
18360.00 0.061200 1.001878
18380.00 0.061267 1.001882
18400.00 0.061333 1.001886
18420.00 0.061400 1.001890
18440.00 0.061467 1.001894
18460.00 0.061533 1.001899
18480.00 0.061600 1.001903
18500.00 0.061667 1.001907
18520.00 0.061733 1.001911
18540.00 0.061800 1.001915
18560.00 0.061867 1.001919
18580.00 0.061933 1.001923
18600.00 0.062000 1.001928
18620.00 0.062067 1.001932
18640.00 0.062133 1.001936
18660.00 0.062200 1.001940
18680.00 0.062267 1.001944
18700.00 0.062333 1.001948
18720.00 0.062400 1.001953
